row,E_F,p_f_source,p_f_python,p_f_difference,p_t_source,p_t_python,p_t_difference,n_f_source,n_f_python,n_f_difference,n_t_source,n_t_python,n_t_difference
8.300000000000000000e+02,-6.536999999999999922e+00,7.166010534963690629e+26,7.167652858818694432e+26,1.642323855003803388e+23,7.166010535080199004e+26,7.167652858935322379e+26,1.642323855123375278e+23,1.453272640099296948e-29,1.509037684668991243e-29,5.576504456969429506e-31,-7.166010535080300709e+26,-7.167652858935336123e+26,-1.642323855035414348e+23
8.310000000000000000e+02,-6.533999999999999808e+00,7.132379307315322533e+26,7.134013952426583920e+26,1.634645111261386705e+23,7.132379307431852898e+26,7.134013952543211867e+26,1.634645111358968362e+23,1.602688082999058100e-29,1.665282292633708257e-29,6.259420963465015658e-31,-7.132379307431916120e+26,-7.134013952543220113e+26,-1.634645111303992781e+23
8.320000000000000000e+02,-6.531000000000000583e+00,7.098800981200341558e+26,7.100427959692671402e+26,1.626978492329844130e+23,7.098800981316870549e+26,7.100427959809296600e+26,1.626978492426051398e+23,1.770523705069154385e-29,1.840783340461151022e-29,7.025963539199663751e-31,-7.098800981316928273e+26,-7.100427959809304847e+26,-1.626978492376573375e+23
8.330000000000000000e+02,-6.528000000000000469e+00,7.065275640299540293e+26,7.066894964317131110e+26,1.619324017590816882e+23,7.065275640416124259e+26,7.066894964433756308e+26,1.619324017632048568e+23,1.959054944681819254e-29,2.037918662698106912e-29,7.886371801628765851e-31,-7.065275640416143501e+26,-7.066894964433770052e+26,-1.619324017626551010e+23
8.340000000000000000e+02,-6.525000000000000355e+00,7.031803368693099305e+26,7.033415050399632453e+26,1.611681706533148563e+23,7.031803368809620049e+26,7.033415050516256277e+26,1.611681706636227778e+23,2.170838324325680419e-29,2.259359714995211836e-29,8.852139066953141696e-31,-7.031803368809705262e+26,-7.033415050516270021e+26,-1.611681706564759522e+23
8.350000000000000000e+02,-6.522000000000000242e+00,6.998384250863731742e+26,6.999988302442479130e+26,1.604051578747387600e+23,6.998384250980389926e+26,6.999988302559102954e+26,1.604051578713027862e+23,2.408746172829588320e-29,2.508107831193580724e-29,9.936165836399240468e-31,-6.998384250980337699e+26,-6.999988302559116698e+26,-1.604051578778998559e+23
8.360000000000000000e+02,-6.519000000000000128e+00,6.965018371699914525e+26,6.966614805353865052e+26,1.596433653950526259e+23,6.965018371816646926e+26,6.966614805470487501e+26,1.596433653840575096e+23,2.676005636810786855e-29,2.787534957529167091e-29,1.115293207183802361e-30,-6.965018371816512236e+26,-6.966614805470501245e+26,-1.596433653989009166e+23
8.370000000000000000e+02,-6.516000000000000014e+00,6.931705816499233609e+26,6.933294644451133023e+26,1.588827951899414102e+23,6.931705816615919280e+26,6.933294644567762344e+26,1.588827951843064131e+23,2.976242511193779945e-29,3.101429416801117978e-29,1.251869056073380338e-30,-6.931705816615828570e+26,-6.933294644567770590e+26,-1.588827951942020178e+23
8.380000000000000000e+02,-6.512999999999999901e+00,6.898446670971602802e+26,6.900027905464087019e+26,1.581234492484216475e+23,6.898446671088228001e+26,6.900027905580717715e+26,1.581234492489714033e+23,3.313530484098051576e-29,3.454047323616933873e-29,1.405168395188822969e-30,-6.898446671088219754e+26,-6.900027905580720464e+26,-1.581234492500709149e+23
8.390000000000000000e+02,-6.509999999999999787e+00,6.865241021242658515e+26,6.866814674538331954e+26,1.573653295673438928e+23,6.865241021359187506e+26,6.866814674654957152e+26,1.573653295769646195e+23,3.692446464929820838e-29,3.850170348523866311e-29,1.577238835940454727e-30,-6.865241021359250728e+26,-6.866814674654965399e+26,-1.573653295714670614e+23
8.400000000000000000e+02,-6.506999999999999673e+00,6.832088953857067908e+26,6.833655038238650555e+26,1.566084381582646690e+23,6.832088953973623012e+26,6.833655038355273004e+26,1.566084381649991778e+23,4.118132747133797639e-29,4.295170615003313849e-29,1.770378678695162100e-30,-6.832088953973664244e+26,-6.833655038355286748e+26,-1.566084381622503987e+23
8.410000000000000000e+02,-6.503999999999999559e+00,6.798990555782072072e+26,6.800549083552429713e+26,1.558527770357641563e+23,6.798990555898583196e+26,6.800549083669054912e+26,1.558527770471715895e+23,4.596366849888237483e-29,4.795083610112400970e-29,1.987167602241634871e-30,-6.798990555898684901e+26,-6.800549083669068656e+26,-1.558527770383754965e+23
8.420000000000000000e+02,-6.500999999999999446e+00,6.765945914410828543e+26,6.767496897893118453e+26,1.550983482289910637e+23,6.765945914527375401e+26,6.767496898009742277e+26,1.550983482366876451e+23,5.133639987320287028e-29,5.356690098318449756e-29,2.230501109981627283e-30,-6.765945914527427628e+26,-6.767496898009756021e+26,-1.550983482328393544e+23
8.430000000000000000e+02,-6.497999999999999332e+00,6.732955117565970970e+26,6.734498569103723000e+26,1.543451537752029984e+23,6.732955117682622282e+26,6.734498569220353696e+26,1.543451537731414141e+23,5.737245230997033022e-29,5.987608150263665981e-29,2.503629192666329590e-30,-6.732955117682559060e+26,-6.734498569220356445e+26,-1.543451537797384839e+23
8.440000000000000000e+02,-6.495000000000000107e+00,6.700018253503098692e+26,6.701554185460356830e+26,1.535931957258137801e+23,6.700018253619604318e+26,6.701554185576983402e+26,1.535931957379084080e+23,6.415376563097952254e-29,6.696396535477325892e-29,2.810199723793736383e-30,-6.700018253619684033e+26,-6.701554185576997146e+26,-1.535931957313113382e+23
8.450000000000000000e+02,-6.491999999999999993e+00,6.667135410914420242e+26,6.668663835675790718e+26,1.528424761370475915e+23,6.667135411030965726e+26,6.668663835792418665e+26,1.528424761452939287e+23,7.177240165591261076e-29,7.492670882286177244e-29,3.154307166949161679e-30,-6.667135411031012455e+26,-6.668663835792426912e+26,-1.528424761414456380e+23
8.460000000000000000e+02,-6.488999999999999879e+00,6.634306678932332261e+26,6.635827608903118237e+26,1.520929970785976330e+23,6.634306679048803528e+26,6.635827609019746184e+26,1.520929970942656737e+23,8.033179456924929038e-29,8.387234181446014316e-29,3.540547245210852783e-30,-6.634306679048916228e+26,-6.635827609019759928e+26,-1.520929970843700691e+23
8.470000000000000000e+02,-6.485999999999999766e+00,6.601532147133086364e+26,6.603045594739392389e+26,1.513447606306024655e+23,6.601532147249648341e+26,6.603045594856013464e+26,1.513447606365123405e+23,8.994815574456122832e-29,9.392223404698433159e-29,3.974078302423103273e-30,-6.601532147249673080e+26,-6.603045594856027208e+26,-1.513447606354128289e+23
8.480000000000000000e+02,-6.483000000000000540e+00,6.568811905540497249e+26,6.570317883229347453e+26,1.505977688850203998e+23,6.568811905657114201e+26,6.570317883345967154e+26,1.505977688852952777e+23,1.007520521062682912e-28,1.052127422816121933e-28,4.460690175343902181e-30,-6.568811905657078467e+26,-6.570317883345986395e+26,-1.505977688907928358e+23
8.490000000000000000e+02,-6.480000000000000426e+00,6.536146044629708519e+26,6.537644564869116710e+26,1.498520239408191331e+23,6.536146044746362579e+26,6.537644564985747406e+26,1.498520239384826709e+23,1.128901794658779482e-28,1.178970609618725303e-28,5.006881495994582092e-30,-6.536146044746282865e+26,-6.537644564985750155e+26,-1.498520239467290081e+23
8.500000000000000000e+02,-6.477000000000000313e+00,6.503534655330986001e+26,6.505025730610077985e+26,1.491075279091984299e+23,6.503534655447554849e+26,6.505025730726703183e+26,1.491075279148334270e+23,1.265273549178376724e-28,1.321473013737927326e-28,5.619946455955060160e-30,-6.503534655447563095e+26,-6.505025730726711430e+26,-1.491075279148334270e+23
8.510000000000000000e+02,-6.474000000000000199e+00,6.470977829033502812e+26,6.472461471862664827e+26,1.483642829162014614e+23,6.470977829150041424e+26,6.472461471979295523e+26,1.483642829254098713e+23,1.418487553553588549e-28,1.481568275461077289e-28,6.308072190748873957e-30,-6.470977829150104646e+26,-6.472461471979303769e+26,-1.483642829199123132e+23
8.520000000000000000e+02,-6.471000000000000085e+00,6.438475657589323717e+26,6.439951880500254658e+26,1.476222910930940791e+23,6.438475657705902186e+26,6.439951880616879857e+26,1.476222910977670036e+23,1.590624325093280137e-28,1.661428805933940945e-28,7.080448084066080741e-30,-6.438475657705915930e+26,-6.439951880616893600e+26,-1.476222910977670036e+23
8.530000000000000000e+02,-6.467999999999999972e+00,6.406028233317242423e+26,6.407497048863098155e+26,1.468815545855732246e+23,6.406028233433794779e+26,6.407497048979719230e+26,1.468815545924451723e+23,1.784021386691055720e-28,1.863495271198249098e-28,7.947388450719337786e-30,-6.406028233433830513e+26,-6.407497048979738472e+26,-1.468815545907959048e+23
8.540000000000000000e+02,-6.464999999999999858e+00,6.373635649006811287e+26,6.375097069762313222e+26,1.461420755501935168e+23,6.373635649123429614e+26,6.375097069878942544e+26,1.461420755512930284e+23,2.001305014636397275e-28,2.090509716993761563e-28,8.920470235736428778e-30,-6.373635649123404875e+26,-6.375097069878950790e+26,-1.461420755545915633e+23
8.550000000000000000e+02,-6.461999999999999744e+00,6.341297997922373780e+26,6.342752036483895462e+26,1.454038561521682287e+23,6.341297998038868411e+26,6.342752036600524784e+26,1.454038561656372462e+23,2.245425908222077568e-28,2.345552783895786630e-28,1.001268756737090613e-29,-6.341297998038959121e+26,-6.342752036600533030e+26,-1.454038561573909089e+23
8.560000000000000000e+02,-6.458999999999999631e+00,6.309015373807081823e+26,6.310462042792804235e+26,1.446668985722412351e+23,6.309015373923614937e+26,6.310462042909432182e+26,1.446668985817245229e+23,2.519699265605186045e-28,2.632085517873267551e-28,1.123862522680815060e-29,-6.309015373923661666e+26,-6.310462042909445926e+26,-1.446668985784259880e+23
8.570000000000000000e+02,-6.455999999999999517e+00,6.276787870887061563e+26,6.278227182937081704e+26,1.439312050020140880e+23,6.276787871003627663e+26,6.278227183053701405e+26,1.439312050073742072e+23,2.827849810226816863e-28,2.953996343721719392e-28,1.261465334949025290e-29,-6.276787871003657899e+26,-6.278227183053715149e+26,-1.439312050057249397e+23
8.580000000000000000e+02,-6.452999999999999403e+00,6.244615583875634126e+26,6.246047551652033729e+26,1.431967776399602871e+23,6.244615583992135629e+26,6.246047551768661676e+26,1.431967776526046708e+23,3.174062379328409340e-28,3.315653838896076218e-28,1.415914595676668784e-29,-6.244615583992231836e+26,-6.246047551768675420e+26,-1.431967776443583336e+23
8.590000000000000000e+02,-6.449999999999999289e+00,6.212498607977425036e+26,6.213923244164453363e+26,1.424636187028327131e+23,6.212498608093948530e+26,6.213923244281079936e+26,1.424636187131406346e+23,3.563038761650767469e-28,3.721966023991656599e-28,1.589272623408891305e-29,-6.212498608094022747e+26,-6.213923244281088182e+26,-1.424636187065435648e+23
8.600000000000000000e+02,-6.447000000000000064e+00,6.180437038892763642e+26,6.181854356196902768e+26,1.417317304139125967e+23,6.180437039009414954e+26,6.181854356313525905e+26,1.417317304110950981e+23,4.000061556274277233e-28,4.178446974565542020e-28,1.783854182912647872e-29,-6.180437039009357230e+26,-6.181854356313539649e+26,-1.417317304182419237e+23
8.610000000000000000e+02,-6.443999999999999950e+00,6.148430972821909363e+26,6.149840983972011614e+26,1.410011150102250641e+23,6.148430972938402620e+26,6.149840984088638186e+26,1.410011150235566426e+23,4.491065919919598397e-28,4.691291658357083753e-28,2.002257384374853566e-29,-6.148430972938504325e+26,-6.149840984088646433e+26,-1.410011150142107938e+23
8.620000000000000000e+02,-6.440999999999999837e+00,6.116480506469508144e+26,6.117883224216916355e+26,1.402717747408211500e+23,6.116480506586136778e+26,6.117883224333544302e+26,1.402717747407524305e+23,5.042720177167584352e-28,5.267460013598778925e-28,2.247398364311945735e-29,-6.116480506586101044e+26,-6.117883224333552549e+26,-1.402717747451504770e+23
8.630000000000000000e+02,-6.438000000000000611e+00,6.084585737048967142e+26,6.085981174167667905e+26,1.395437118700763323e+23,6.084585737165476204e+26,6.085981174284291729e+26,1.395437118815524849e+23,5.662516388431959240e-28,5.914771409533695234e-28,2.522550211017359945e-29,-6.084585737165566914e+26,-6.085981174284305473e+26,-1.395437118738559035e+23
8.640000000000000000e+02,-6.435000000000000497e+00,6.052746762287028004e+26,6.054134931573695645e+26,1.388169286667641354e+23,6.052746762403719173e+26,6.054134931690322905e+26,1.388169286603732240e+23,6.358872105762261232e-28,6.642010771159883793e-28,2.831386653976225603e-29,-6.052746762403622966e+26,-6.054134931690331151e+26,-1.388169286708185845e+23
8.650000000000000000e+02,-6.432000000000000384e+00,6.020963680428217830e+26,6.022344594702412323e+26,1.380914274194492930e+23,6.020963680544813479e+26,6.022344594819038208e+26,1.380914274224729500e+23,7.141244698506044529e-28,7.459047808528544250e-28,3.178031100224997206e-29,-6.020963680544810730e+26,-6.022344594819051952e+26,-1.380914274241222174e+23
8.660000000000000000e+02,-6.429000000000000270e+00,5.989236590239510412e+26,5.990610262343782519e+26,1.373672104272106189e+23,5.989236590356140421e+26,5.990610262460402907e+26,1.373672104262485462e+23,8.020259801580636155e-28,8.376970968783316142e-28,3.567111672026799864e-29,-5.989236590356115682e+26,-5.990610262460416650e+26,-1.373672104300968369e+23
8.670000000000000000e+02,-6.426000000000000156e+00,5.957565591015002599e+26,5.958932033814994199e+26,1.366442799991599703e+23,5.957565591131604433e+26,5.958932033931620084e+26,1.366442800015651520e+23,9.007855630915546921e-28,9.408237928939774044e-28,4.003822980242271224e-29,-5.957565591131601684e+26,-5.958932033931628331e+26,-1.366442800026646636e+23
8.680000000000000000e+02,-6.423000000000000043e+00,5.925950782580587903e+26,5.927310008965183178e+26,1.359226384595274894e+23,5.925950782697174619e+26,5.927310009081803566e+26,1.359226384628947437e+23,1.011744512613170343e-27,1.056684467189922770e-27,4.493995457675242751e-29,-5.925950782697193860e+26,-5.927310009081817310e+26,-1.359226384623449879e+23
8.690000000000000000e+02,-6.419999999999999929e+00,5.894392265298762057e+26,5.895744288180205001e+26,1.352022881442943488e+23,5.894392265415337777e+26,5.895744288296826763e+26,1.352022881488985538e+23,1.136409812264977508e-27,1.186851544040201141e-27,5.044173177522363304e-29,-5.894392265415362516e+26,-5.895744288296840507e+26,-1.352022881477990422e+23
8.700000000000000000e+02,-6.416999999999999815e+00,5.862890140073449867e+26,5.864234972387491344e+26,1.344832314041476894e+23,5.862890140190090184e+26,5.864234972504116542e+26,1.344832314026358609e+23,1.276474602745635524e-27,1.333091614698181026e-27,5.661701195254550180e-29,-5.862890140190059947e+26,-5.864234972504124789e+26,-1.344832314064841516e+23
8.710000000000000000e+02,-6.413999999999999702e+00,5.831444508354939961e+26,5.832782163060938038e+26,1.337654705998076953e+23,5.831444508471522553e+26,5.832782163177568047e+26,1.337654706045493392e+23,1.433841177839619864e-27,1.497389413632800278e-27,6.354823579318041386e-29,-5.831444508471536297e+26,-5.832782163177570795e+26,-1.337654706034498276e+23
8.720000000000000000e+02,-6.410999999999999588e+00,5.800055472144796855e+26,5.801385962225883101e+26,1.330490081086246643e+23,5.800055472261383570e+26,5.801385962342503489e+26,1.330490081119919187e+23,1.610646821025733040e-27,1.681974755411909678e-27,7.132793438617663844e-29,-5.800055472261413807e+26,-5.801385962342522731e+26,-1.330490081108924071e+23
8.730000000000000000e+02,-6.407999999999999474e+00,5.768723134000960626e+26,5.770046472464129450e+26,1.323338463168824261e+23,5.768723134117576891e+26,5.770046472580751900e+26,1.323338463175009014e+23,1.809292833672765923e-27,1.889352797821001752e-27,8.005996414823582929e-29,-5.768723134117563147e+26,-5.770046472580771141e+26,-1.323338463207994362e+23
8.740000000000000000e+02,-6.404999999999999361e+00,5.737447597042751752e+26,5.738763796919041132e+26,1.316199876289380326e+23,5.737447597159284866e+26,5.738763797035662894e+26,1.316199876378028451e+23,2.032477149078777640e-27,2.122338041949405816e-27,8.986089287062817598e-29,-5.737447597159364581e+26,-5.738763797035676638e+26,-1.316199876312057753e+23
8.750000000000000000e+02,-6.402000000000000135e+00,5.706228964956108223e+26,5.707538039300712408e+26,1.309074344604185301e+23,5.706228965072686004e+26,5.707538039417340355e+26,1.309074344654350519e+23,2.283230975310126890e-27,2.384092530694179780e-27,1.008615553840528896e-28,-5.706228965072721739e+26,-5.707538039417354099e+26,-1.309074344632360286e+23
8.760000000000000000e+02,-6.399000000000000021e+00,5.675067341998769737e+26,5.676369303891157444e+26,1.301961892387707148e+23,5.675067342115265056e+26,5.676369304007777145e+26,1.301961892512089401e+23,2.564959964519034495e-27,2.678168764113568689e-27,1.132087995945341948e-28,-5.675067342115372258e+26,-5.676369304007796386e+26,-1.301961892424128471e+23
8.770000000000000000e+02,-6.395999999999999908e+00,5.643962833005575288e+26,5.645257695549662875e+26,1.294862544087586911e+23,5.643962833122212168e+26,5.645257695666286699e+26,1.294862544074530210e+23,2.881490467892078306e-27,3.008557914077490531e-27,1.270674461854122240e-28,-5.643962833122170937e+26,-5.645257695666300442e+26,-1.294862544129505792e+23
